Date,STI,HBAN,SP500,VIX,DOW,spread
2008-04-29,56.23,9.59,1390.94,20.24,2426.1,46.64
2008-04-30,55.75,9.39,1385.59,20.79,2412.8,46.36
2008-05-01,58.7,9.86,1409.34,18.88,2480.71,48.84
2008-05-02,58.64,9.83,1413.9,18.18,2476.99,48.81
2008-05-05,57.92,9.72,1407.49,18.9,2464.12,48.2
2008-05-06,58.66,9.84,1418.26,18.21,2483.31,48.81999999999999
2008-05-07,55.67,9.46,1392.57,19.73,2438.49,46.21
2008-05-08,55.25,9.39,1397.68,19.4,2451.24,45.86
2008-05-09,55.31,9.17,1388.28,19.41,2445.52,46.14
2008-05-12,56.77,9.32,1403.58,17.79,2488.49,47.45
2008-05-13,55.73,9.32,1403.04,17.98,2495.12,46.41
2008-05-14,56.54,9.41,1408.66,17.66,2496.7,47.129999999999995
2008-05-15,57.25,9.4,1423.57,16.3,2533.73,47.85
2008-05-16,56.01,9.4,1425.35,16.47,2528.85,46.61
2008-05-19,56.75,9.38,1426.63,17.01,2516.09,47.37
2008-05-20,55.32,9.18,1413.4,17.58,2492.26,46.14
2008-05-21,54.02,8.98,1390.71,18.59,2448.27,45.040000000000006
2008-05-22,54.85,9.23,1394.35,18.05,2464.58,45.620000000000005
2008-05-23,53.79,9.15,1375.93,19.55,2444.67,44.64
2008-05-27,53.99,9.51,1385.35,19.64,2481.24,44.480000000000004
2008-05-28,51.81,9.04,1390.84,19.07,2486.7,42.77
2008-05-29,52.96,9.1,1398.26,18.14,2508.32,43.86
2008-05-30,52.21,8.91,1400.38,17.83,2522.66,43.3
2008-06-02,51.44,8.7,1385.67,19.83,2491.53,42.739999999999995
2008-06-03,50.53,8.51,1377.65,20.24,2480.48,42.02
2008-06-04,49.14,8.41,1377.2,20.8,2503.14,40.730000000000004
2008-06-05,49.15,8.39,1404.05,18.63,2549.94,40.76
2008-06-06,46.32,8.06,1360.68,23.56,2474.56,38.26
2008-06-09,45.23,7.68,1361.76,23.12,2459.46,37.55
2008-06-10,45.98,7.53,1358.44,23.18,2448.94,38.449999999999996
2008-06-11,43.52,6.92,1335.49,24.12,2394.01,36.6
2008-06-12,43.97,6.64,1339.87,23.33,2404.35,37.33
2008-06-13,44.16,6.53,1360.03,21.22,2454.5,37.629999999999995
2008-06-16,44.55,6.67,1360.14,20.95,2474.78,37.879999999999995
2008-06-17,40.61,6.1,1350.93,21.13,2457.73,34.51
2008-06-18,36.95,5.52,1337.81,22.24,2429.71,31.430000000000003
2008-06-19,35.33,5.14,1342.83,21.58,2462.06,30.189999999999998
2008-06-20,37.27,6.67,1317.93,22.87,2406.09,30.6
2008-06-23,35.94,5.8,1318.0,22.64,2385.74,30.139999999999997
2008-06-24,37.4,5.77,1314.29,22.42,2368.28,31.63
2008-06-25,37.03,6.02,1321.97,21.14,2401.26,31.01
2008-06-26,36.95,6.12,1283.15,23.93,2321.37,30.830000000000002
2008-06-27,37.04,6.11,1278.38,23.44,2315.63,30.93
2008-06-30,36.22,5.77,1280.0,23.95,2292.98,30.45
2008-07-01,36.05,6.03,1284.91,23.65,2304.97,30.019999999999996
2008-07-02,36.17,5.74,1261.52,25.92,2251.46,30.43
2008-07-03,34.92,5.49,1262.9,24.78,2245.38,29.43
2008-07-07,31.74,5.32,1252.31,25.78,2243.32,26.419999999999998
2008-07-08,35.21,6.18,1273.7,23.15,2294.44,29.03
2008-07-09,32.02,5.54,1244.69,25.23,2234.89,26.480000000000004
2008-07-10,31.49,5.72,1253.39,25.59,2257.85,25.77
2008-07-11,30.94,5.64,1239.49,27.49,2239.08,25.3
2008-07-14,28.28,4.67,1228.3,28.48,2212.87,23.61
2008-07-15,26.98,4.64,1214.91,28.54,2215.71,22.34
2008-07-16,31.83,5.69,1245.36,25.1,2284.85,26.139999999999997
2008-07-17,34.58,7.98,1260.32,25.01,2312.3,26.599999999999998
2008-07-18,34.7,7.03,1260.68,24.05,2282.78,27.67
2008-07-21,34.14,6.97,1260.0,23.05,2279.53,27.17
2008-07-22,39.66,7.9,1277.0,21.18,2303.96,31.759999999999998
2008-07-23,43.21,7.63,1282.19,21.31,2325.88,35.58
2008-07-24,39.28,6.96,1252.54,23.44,2280.11,32.32
2008-07-25,38.32,7.0,1257.76,22.91,2310.53,31.32
2008-07-28,36.47,6.43,1234.37,24.23,2264.22,30.04
2008-07-29,40.23,7.17,1263.2,22.03,2319.62,33.059999999999995
2008-07-30,40.93,7.17,1284.26,21.21,2329.72,33.76
2008-07-31,41.06,7.02,1267.38,22.94,2325.55,34.040000000000006
2008-08-01,42.01,7.34,1260.31,22.57,2310.96,34.67
2008-08-04,42.82,7.31,1249.01,23.49,2285.56,35.51
2008-08-05,45.3,7.77,1284.88,21.14,2349.83,37.53
2008-08-06,44.96,7.85,1289.19,20.23,2378.37,37.11
2008-08-07,42.65,7.29,1266.07,21.15,2355.73,35.36
2008-08-08,44.31,7.84,1296.32,20.66,2414.1,36.47
2008-08-11,46.26,8.1,1305.32,20.12,2439.95,38.16
2008-08-12,42.89,7.56,1289.59,21.17,2430.61,35.33
2008-08-13,39.92,7.12,1285.83,21.55,2428.62,32.800000000000004
2008-08-14,42.14,7.8,1292.93,20.34,2453.67,34.34
2008-08-15,42.96,7.97,1298.2,19.58,2452.52,34.99
2008-08-18,41.56,7.31,1278.6,20.98,2416.98,34.25
2008-08-19,39.24,7.1,1266.69,21.28,2384.36,32.14
2008-08-20,40.48,7.11,1274.54,20.42,2389.08,33.37
2008-08-21,40.33,6.97,1277.72,19.82,2380.38,33.36
2008-08-22,42.71,7.51,1292.2,18.81,2414.71,35.2
2008-08-25,40.15,7.0,1266.84,20.97,2365.59,33.15
2008-08-26,39.13,7.09,1271.51,20.49,2361.97,32.040000000000006
2008-08-27,40.01,7.05,1281.66,19.76,2382.46,32.96
2008-08-28,41.47,7.38,1300.68,19.43,2411.64,34.089999999999996
2008-08-29,41.89,7.32,1282.83,20.65,2367.52,34.57
2008-09-02,43.56,7.86,1277.58,21.99,2349.24,35.7
2008-09-03,45.0,8.09,1274.98,21.43,2333.73,36.91
2008-09-04,43.56,7.56,1236.83,24.03,2259.04,36.0
2008-09-05,45.42,8.35,1242.31,23.06,2255.88,37.07
2008-09-08,50.93,8.85,1267.79,22.64,2269.76,42.08
2008-09-09,47.58,8.48,1224.51,25.47,2209.81,39.099999999999994
2008-09-10,45.25,8.06,1232.04,24.52,2228.7,37.19
2008-09-11,45.95,8.3,1249.05,24.39,2258.22,37.650000000000006
2008-09-12,47.31,8.6,1251.7,25.66,2261.27,38.71
2008-09-15,45.9,8.2,1192.7,31.7,2179.91,37.7
2008-09-16,48.97,9.01,1213.6,30.3,2207.9,39.96
2008-09-17,47.63,8.14,1156.39,36.22,2098.85,39.49
2008-09-18,55.05,10.5,1206.51,33.1,2199.1,44.55
2008-09-19,59.2,12.75,1255.08,32.07,2273.9,46.45
2008-09-22,53.88,9.81,1207.09,33.85,2178.98,44.07
2008-09-23,51.17,9.05,1188.22,35.72,2153.33,42.120000000000005
2008-09-24,50.33,9.3,1185.87,35.19,2155.68,41.03
2008-09-25,49.75,9.23,1209.18,32.82,2186.57,40.519999999999996
2008-09-26,50.48,9.33,1213.27,34.74,2183.34,41.15
2008-09-29,38.75,7.45,1106.42,46.72,1983.73,31.3
2008-09-30,44.99,7.99,1166.36,39.39,2091.88,37.0
2008-10-01,49.05,9.8,1161.06,39.81,2069.4,39.25
2008-10-02,51.17,9.24,1114.28,45.26,1976.72,41.93
2008-10-03,54.62,10.72,1099.23,45.14,1947.39,43.9
2008-10-06,49.75,10.9,1056.89,52.05,1862.96,38.85
2008-10-07,45.9,9.31,996.23,53.68,1754.88,36.589999999999996
2008-10-08,41.75,8.24,984.94,57.53,1740.33,33.51
2008-10-09,34.75,6.79,909.92,63.92,1645.12,27.96
2008-10-10,36.4,7.39,899.22,69.95,1649.51,29.009999999999998
2008-10-13,36.82,6.75,1003.35,54.99,1844.25,30.07
2008-10-14,44.66,10.13,998.01,55.13,1779.01,34.529999999999994
2008-10-15,44.0,8.6,907.84,69.25,1628.33,35.4
2008-10-16,44.63,9.48,946.43,67.61,1717.71,35.150000000000006
2008-10-17,41.88,9.25,940.55,70.33,1711.29,32.63
2008-10-20,41.82,9.3,985.4,52.97,1770.03,32.519999999999996
2008-10-21,41.63,9.76,955.05,53.11,1696.68,31.870000000000005
2008-10-22,40.13,9.18,896.78,69.65,1615.75,30.950000000000003
2008-10-23,36.2,8.42,908.11,67.8,1603.91,27.78
2008-10-24,35.11,8.0,876.77,79.13,1552.03,27.11
2008-10-27,35.34,9.17,848.92,80.06,1505.9,26.17
2008-10-28,39.94,11.0,940.51,66.96,1649.47,28.939999999999998
2008-10-29,38.56,10.07,930.09,69.96,1657.21,28.490000000000002
2008-10-30,37.9,10.0,954.09,62.9,1698.52,27.9
2008-10-31,40.14,9.45,968.75,59.89,1720.95,30.69
2008-11-03,40.26,9.63,966.3,53.68,1726.33,30.629999999999995
2008-11-04,43.08,10.73,1005.75,47.73,1780.12,32.349999999999994
2008-11-05,39.94,10.04,952.77,54.56,1681.64,29.9
2008-11-06,36.98,9.75,904.88,63.68,1608.7,27.229999999999997
2008-11-07,38.68,9.48,930.99,56.1,1647.4,29.2
2008-11-10,37.53,8.79,919.21,59.98,1616.74,28.740000000000002
2008-11-11,36.16,8.67,898.95,61.44,1580.9,27.489999999999995
2008-11-12,34.02,7.91,852.3,66.46,1499.21,26.110000000000003
2008-11-13,35.67,8.43,911.29,59.83,1596.7,27.240000000000002
2008-11-14,33.52,7.79,873.29,66.31,1516.85,25.730000000000004
2008-11-17,31.56,7.43,850.75,69.15,1482.05,24.13
2008-11-18,31.12,7.49,859.12,67.64,1483.27,23.630000000000003
2008-11-19,28.29,6.75,806.58,74.26,1386.42,21.54
2008-11-20,24.61,6.28,752.44,80.86,1316.12,18.33
2008-11-21,22.45,6.26,800.03,72.67,1384.35,16.189999999999998
2008-11-24,28.31,7.22,851.81,64.7,1472.02,21.09
2008-11-25,29.63,7.58,857.39,60.9,1464.73,22.049999999999997
2008-11-26,30.26,7.76,887.68,54.92,1532.1,22.5
2008-11-28,31.73,8.0,896.24,55.28,1535.57,23.73
2008-12-01,25.17,6.6,816.21,68.51,1398.07,18.57
2008-12-02,27.16,7.02,848.81,62.98,1449.8,20.14
2008-12-03,28.64,7.65,870.74,60.72,1492.38,20.990000000000002
2008-12-04,29.83,7.38,845.22,63.64,1445.56,22.45
2008-12-05,32.15,7.94,876.07,59.93,1509.31,24.209999999999997
2008-12-08,33.76,8.02,909.7,58.49,1571.74,25.74
2008-12-09,30.04,7.92,888.67,58.91,1547.34,22.119999999999997
2008-12-10,28.38,7.94,899.24,55.73,1565.48,20.439999999999998
2008-12-11,27.19,7.37,873.59,55.78,1507.88,19.82
2008-12-12,27.5,7.31,879.73,54.28,1540.72,20.19
2008-12-15,26.89,6.97,868.57,56.76,1508.34,19.92
2008-12-16,30.0,7.91,913.18,52.37,1589.89,22.09
2008-12-17,29.37,7.75,904.42,49.84,1579.31,21.62
2008-12-18,29.03,7.73,885.28,47.34,1552.37,21.3
2008-12-19,29.19,7.31,887.88,44.93,1564.32,21.880000000000003
2008-12-22,28.34,6.88,871.63,44.56,1532.35,21.46
2008-12-23,27.21,6.94,863.16,45.02,1521.54,20.27
2008-12-24,27.81,7.23,868.15,44.21,1524.9,20.58
2008-12-26,27.68,7.02,872.8,43.38,1530.24,20.66
2008-12-29,27.77,7.04,869.42,43.9,1510.32,20.73
2008-12-30,28.86,7.13,890.64,41.63,1550.7,21.73
2008-12-31,29.54,7.66,903.25,40.0,1577.03,21.88
2009-01-02,29.92,7.98,931.8,39.19,1632.21,21.94
2009-01-05,27.88,7.79,927.45,39.08,1628.03,20.09
2009-01-06,28.3,7.7,934.7,38.56,1652.38,20.6
2009-01-07,26.68,7.15,906.65,43.39,1599.06,19.53
2009-01-08,27.16,7.02,909.73,42.56,1617.01,20.14
2009-01-09,25.56,6.64,890.35,42.82,1571.59,18.919999999999998
2009-01-12,23.67,6.01,870.26,45.84,1538.79,17.660000000000004
2009-01-13,24.07,5.91,871.79,43.27,1546.46,18.16
2009-01-14,23.12,4.95,842.62,49.14,1489.64,18.17
2009-01-15,20.89,4.29,843.74,51.0,1511.84,16.6
2009-01-16,19.94,4.56,850.12,46.11,1529.33,15.380000000000003
2009-01-20,15.07,3.81,805.22,56.65,1440.86,11.26
2009-01-21,15.21,4.61,840.24,46.42,1507.07,10.600000000000001
2009-01-22,13.55,3.2,827.5,47.29,1465.49,10.350000000000001
2009-01-23,14.97,3.27,831.95,47.27,1477.29,11.700000000000001
2009-01-26,13.5,3.11,836.57,45.69,1489.46,10.39
2009-01-27,13.05,3.13,845.71,42.25,1504.9,9.920000000000002
2009-01-28,15.15,3.69,874.09,39.66,1558.34,11.46
2009-01-29,13.35,3.43,845.14,42.63,1507.84,9.92
2009-01-30,12.26,2.88,825.88,44.84,1476.42,9.379999999999999
2009-02-02,11.95,2.02,825.44,45.52,1494.43,9.93
2009-02-03,10.02,1.81,838.51,43.06,1516.3,8.209999999999999
2009-02-04,9.97,1.44,832.23,43.85,1515.05,8.530000000000001
2009-02-05,10.39,1.79,845.85,43.73,1546.24,8.600000000000001
2009-02-06,12.09,2.36,868.6,43.37,1591.71,9.73
2009-02-09,12.44,2.61,869.89,43.64,1591.56,9.83
2009-02-10,9.06,1.96,827.16,46.67,1524.73,7.1000000000000005
2009-02-11,10.08,1.88,833.74,44.53,1530.5,8.2
2009-02-12,9.25,1.81,835.19,41.25,1541.71,7.4399999999999995
2009-02-13,8.72,1.69,826.84,42.93,1534.36,7.030000000000001
2009-02-17,7.11,1.31,789.17,48.66,1470.66,5.800000000000001
2009-02-18,7.46,1.31,788.42,48.46,1467.97,6.15
2009-02-19,6.7,1.03,778.94,47.08,1442.82,5.67
2009-02-20,7.35,1.36,770.05,49.3,1441.23,5.989999999999999
2009-02-23,7.88,1.16,743.33,52.62,1387.72,6.72
2009-02-24,9.34,1.41,773.14,45.49,1441.83,7.93
2009-02-25,11.0,1.66,764.9,44.67,1425.43,9.34
2009-02-26,12.95,1.98,752.83,44.66,1391.47,10.969999999999999
2009-02-27,12.03,1.46,735.09,46.35,1377.84,10.57
2009-03-02,11.07,1.28,700.82,52.65,1322.85,9.790000000000001
2009-03-03,10.85,1.2,696.33,50.93,1321.01,9.65
2009-03-04,10.92,1.18,712.87,47.56,1353.74,9.74
2009-03-05,9.81,1.06,682.55,50.17,1299.59,8.75
2009-03-06,9.36,1.02,683.38,49.33,1293.85,8.34
2009-03-09,10.09,1.08,676.53,49.68,1268.64,9.01
2009-03-10,11.32,1.34,719.6,44.37,1358.28,9.98
2009-03-11,11.22,1.25,721.36,43.61,1371.64,9.97
2009-03-12,13.06,1.68,750.74,41.18,1426.1,11.38
2009-03-13,12.21,1.56,756.55,42.36,1431.5,10.65
2009-03-16,11.48,1.76,753.89,43.74,1404.02,9.72
2009-03-17,12.15,1.74,778.12,40.8,1462.11,10.41
2009-03-18,14.18,2.02,794.35,40.06,1491.22,12.16
2009-03-19,12.66,1.8,784.04,43.68,1483.48,10.86
2009-03-20,12.05,1.76,768.54,45.89,1457.27,10.290000000000001
2009-03-23,14.11,2.09,822.92,43.23,1555.77,12.02
2009-03-24,12.92,1.74,806.12,42.93,1516.52,11.18
2009-03-25,12.98,1.62,813.88,42.25,1528.95,11.36
2009-03-26,13.47,1.59,832.86,40.36,1587.0,11.88
2009-03-27,12.58,1.68,815.94,41.04,1545.2,10.9
2009-03-30,10.85,1.44,787.53,45.54,1501.8,9.41
2009-03-31,11.74,1.66,797.87,44.14,1528.59,10.08
2009-04-01,12.02,1.9,811.08,42.28,1551.6,10.12
2009-04-02,12.82,1.96,834.38,42.04,1602.63,10.86
2009-04-03,13.82,2.01,842.5,39.7,1621.87,11.81
2009-04-06,12.7,1.94,835.48,40.93,1606.71,10.76
2009-04-07,11.83,1.75,815.55,40.39,1561.61,10.08
2009-04-08,10.83,1.71,825.16,38.85,1590.66,9.120000000000001
2009-04-09,14.14,2.15,856.56,36.53,1652.54,11.99
2009-04-13,16.06,2.86,858.73,37.81,1653.31,13.2
2009-04-14,14.43,2.59,841.5,37.67,1625.72,11.84
2009-04-15,15.68,3.06,852.06,36.17,1626.8,12.62
2009-04-16,16.36,3.31,865.3,35.79,1670.44,13.049999999999999
2009-04-17,18.04,3.89,869.6,33.94,1673.07,14.149999999999999
2009-04-20,14.71,3.11,832.39,39.18,1608.21,11.600000000000001
2009-04-21,16.06,3.45,850.08,37.14,1643.85,12.61
2009-04-22,15.4,3.35,843.55,38.1,1646.12,12.05
2009-04-23,14.89,3.47,851.92,37.15,1652.21,11.42
2009-04-24,15.96,3.24,866.23,36.82,1694.29,12.72
2009-04-27,14.6,2.97,857.51,38.32,1679.41,11.629999999999999
2009-04-28,13.71,2.78,855.16,37.95,1673.81,10.930000000000001
2009-04-29,14.82,2.94,873.64,36.08,1711.94,11.88
2009-04-30,14.44,2.79,872.81,36.5,1717.3,11.649999999999999
2009-05-01,13.81,2.69,877.52,35.3,1719.2,11.120000000000001
2009-05-04,17.27,2.92,907.24,34.53,1763.56,14.35
2009-05-05,16.95,3.0,903.8,33.36,1754.12,13.95
2009-05-06,19.49,3.45,919.53,32.45,1759.1,16.04
2009-05-07,18.52,3.89,907.39,33.44,1716.24,14.629999999999999
2009-05-08,20.77,5.2,929.23,32.05,1739.0,15.57
2009-05-11,18.51,5.71,909.24,32.87,1731.24,12.8
2009-05-12,16.21,5.18,908.35,31.8,1715.92,11.030000000000001
2009-05-13,15.1,4.41,883.92,33.65,1664.19,10.69
2009-05-14,15.03,4.72,893.07,31.37,1689.21,10.309999999999999
2009-05-15,15.05,4.63,882.88,33.12,1680.14,10.420000000000002
2009-05-18,16.0,4.99,909.71,30.24,1732.36,11.01
2009-05-19,15.28,4.61,908.13,28.8,1734.54,10.669999999999998
2009-05-20,15.12,4.82,903.47,29.03,1727.84,10.299999999999999
2009-05-21,14.58,4.3,888.33,31.35,1695.25,10.280000000000001
2009-05-22,13.71,4.24,887.0,32.63,1692.01,9.47
2009-05-26,14.0,4.25,910.33,30.62,1750.43,9.75
2009-05-27,13.21,4.03,893.06,32.36,1731.08,9.18
2009-05-28,13.16,4.03,906.83,31.67,1751.79,9.129999999999999
2009-05-29,13.17,3.92,919.14,28.92,1774.33,9.25
2009-06-01,13.8,4.04,942.87,30.04,1828.68,9.760000000000002
2009-06-02,15.94,4.15,944.74,29.63,1836.8,11.79
2009-06-03,15.7,3.96,931.76,31.02,1825.92,11.739999999999998
2009-06-04,16.51,4.05,942.46,30.18,1850.02,12.46
2009-06-05,16.97,4.08,940.09,29.62,1849.42,12.889999999999999
2009-06-08,17.35,4.14,939.14,29.77,1842.4,13.21
2009-06-09,17.06,4.13,942.43,28.27,1860.13,12.93
2009-06-10,16.52,4.03,939.15,28.46,1853.08,12.489999999999998
2009-06-11,16.78,4.13,944.89,28.11,1862.37,12.650000000000002
2009-06-12,16.69,4.15,946.21,28.15,1858.8,12.540000000000001
2009-06-15,16.32,4.52,923.72,30.81,1816.38,11.8
2009-06-16,15.85,4.3,911.97,32.68,1796.18,11.55
2009-06-17,15.31,4.1,910.71,31.54,1808.06,11.21
2009-06-18,15.51,4.33,918.37,30.03,1807.72,11.18
2009-06-19,16.27,4.54,921.23,27.99,1827.47,11.73
2009-06-22,14.99,4.11,893.04,31.17,1766.19,10.879999999999999
2009-06-23,15.45,4.16,895.1,30.58,1764.92,11.29
2009-06-24,15.52,4.37,900.94,29.05,1792.34,11.149999999999999
2009-06-25,15.6,4.41,920.26,26.36,1829.54,11.19
2009-06-26,15.91,4.36,918.9,25.93,1838.22,11.55
2009-06-29,16.35,4.33,927.23,25.35,1844.06,12.020000000000001
2009-06-30,16.45,4.18,919.32,26.35,1835.04,12.27
2009-07-01,16.33,4.15,923.33,26.22,1845.72,12.179999999999998
2009-07-02,16.14,4.0,896.42,27.95,1796.52,12.14
2009-07-06,15.59,3.91,898.72,29.0,1787.4,11.68
2009-07-07,15.43,3.75,881.03,30.85,1746.17,11.68
2009-07-08,15.04,3.4,879.56,31.3,1747.17,11.639999999999999
2009-07-09,15.32,3.67,882.68,29.78,1752.55,11.65
2009-07-10,15.2,3.87,879.13,29.02,1756.03,11.329999999999998
2009-07-13,16.24,4.13,901.05,26.31,1793.21,12.11
2009-07-14,15.98,4.09,905.84,25.02,1799.73,11.89
2009-07-15,16.77,4.18,932.68,25.89,1862.9,12.59
2009-07-16,16.86,4.12,940.74,25.42,1885.03,12.739999999999998
2009-07-17,16.24,3.93,940.38,24.34,1886.61,12.309999999999999
2009-07-20,16.04,3.88,951.13,24.4,1909.29,12.16
2009-07-21,15.18,3.71,954.58,23.87,1916.2,11.469999999999999
2009-07-22,16.19,3.92,954.07,23.47,1926.38,12.270000000000001
2009-07-23,16.93,3.73,976.29,23.43,1973.6,13.2
2009-07-24,17.05,3.67,979.26,23.09,1965.96,13.38
2009-07-27,17.95,3.92,982.18,24.28,1967.89,14.03
2009-07-28,17.34,4.01,979.62,25.01,1975.51,13.33
2009-07-29,17.62,3.89,975.15,25.61,1967.76,13.73
2009-07-30,18.93,4.14,986.75,25.4,1984.3,14.79
2009-07-31,19.5,4.09,987.48,25.92,1978.5,15.41
2009-08-03,19.88,4.17,1002.63,25.56,2008.61,15.709999999999999
2009-08-04,20.77,4.41,1005.65,24.89,2011.31,16.36
2009-08-05,21.49,4.53,1002.72,24.9,1993.05,16.959999999999997
2009-08-06,20.88,4.39,997.08,25.67,1973.16,16.49
2009-08-07,21.78,4.68,1010.48,24.76,2000.25,17.1
2009-08-10,21.69,4.77,1007.1,24.99,1992.24,16.92
2009-08-11,20.33,4.42,994.35,25.99,1969.73,15.909999999999998
2009-08-12,20.06,4.47,1005.81,25.45,1998.72,15.59
2009-08-13,21.27,4.65,1012.73,24.71,2009.35,16.619999999999997
2009-08-14,21.05,4.59,1004.09,24.27,1985.52,16.46
2009-08-17,20.07,4.2,979.73,27.89,1930.84,15.870000000000001
2009-08-18,20.46,4.34,989.67,26.18,1955.92,16.12
2009-08-19,20.61,4.36,996.46,26.26,1969.24,16.25
2009-08-20,21.46,4.52,1007.37,25.09,1989.22,16.94
2009-08-21,22.64,4.62,1026.13,25.01,2020.9,18.02
2009-08-24,21.79,4.41,1025.57,25.14,2017.98,17.38
2009-08-25,21.98,4.43,1028.0,24.92,2024.23,17.55
2009-08-26,22.15,4.41,1028.12,24.95,2024.43,17.74
2009-08-27,23.01,4.41,1030.98,24.68,2027.73,18.6
2009-08-28,23.68,4.49,1028.93,24.76,2028.77,19.189999999999998
2009-08-31,23.37,4.56,1020.62,26.01,2009.06,18.810000000000002
2009-09-01,21.73,4.25,998.04,29.15,1968.89,17.48
2009-09-02,20.17,3.93,994.75,28.9,1967.07,16.240000000000002
2009-09-03,20.71,4.07,1003.24,27.1,1983.2,16.64
2009-09-04,20.76,4.11,1016.4,25.26,2018.78,16.650000000000002
2009-09-08,20.65,4.08,1025.39,25.62,2037.77,16.57
2009-09-09,21.13,4.07,1033.37,24.32,2060.39,17.06
2009-09-10,21.41,4.09,1044.14,23.55,2084.02,17.32
2009-09-11,21.89,4.05,1042.73,24.15,2080.9,17.84
2009-09-14,22.13,4.09,1049.34,23.86,2091.78,18.04
2009-09-15,22.75,4.35,1052.63,23.42,2102.64,18.4
2009-09-16,24.1,4.54,1068.76,23.69,2133.15,19.560000000000002
2009-09-17,23.77,4.51,1065.49,23.65,2126.75,19.259999999999998
2009-09-18,23.71,4.35,1068.3,23.92,2132.86,19.36
2009-09-21,23.16,4.41,1064.66,24.06,2138.04,18.75
2009-09-22,23.68,4.49,1071.66,23.08,2146.3,19.189999999999998
2009-09-23,23.43,4.37,1060.87,23.49,2131.42,19.06
2009-09-24,22.59,4.18,1050.78,24.95,2107.61,18.41
2009-09-25,22.27,4.13,1044.38,25.61,2090.92,18.14
2009-09-28,22.58,4.2,1062.98,24.88,2130.74,18.38
2009-09-29,22.55,4.4,1060.61,25.19,2124.04,18.15
2009-09-30,22.55,4.71,1057.08,25.61,2122.42,17.84
2009-10-01,21.23,4.47,1029.85,28.27,2057.48,16.76
2009-10-02,21.15,4.45,1025.21,28.68,2048.11,16.7
2009-10-05,21.87,4.63,1040.46,26.84,2068.15,17.240000000000002
2009-10-06,22.26,4.51,1054.72,25.7,2103.57,17.75
2009-10-07,22.32,4.58,1057.58,24.68,2110.33,17.740000000000002
2009-10-08,22.33,4.58,1065.48,24.18,2123.93,17.75
2009-10-09,22.5,4.55,1071.49,23.12,2139.28,17.95
2009-10-12,22.51,4.58,1076.19,23.01,2139.14,17.93
2009-10-13,22.01,4.53,1073.19,22.99,2139.89,17.48
2009-10-14,22.46,4.68,1092.02,22.86,2172.23,17.78
2009-10-15,22.25,4.77,1096.56,21.72,2173.29,17.48
2009-10-16,21.71,4.58,1087.68,21.43,2156.8,17.130000000000003
2009-10-19,21.08,4.41,1097.91,21.49,2176.32,16.669999999999998
2009-10-20,20.82,4.37,1091.06,20.9,2163.47,16.45
2009-10-21,20.76,4.31,1081.4,22.22,2150.73,16.450000000000003
2009-10-22,21.85,4.42,1092.91,20.69,2165.29,17.43
2009-10-23,20.99,4.2,1079.6,22.27,2154.47,16.79
2009-10-26,19.85,4.09,1066.95,24.31,2141.85,15.760000000000002
2009-10-27,19.19,4.04,1063.41,24.83,2116.09,15.150000000000002
2009-10-28,18.89,3.81,1042.63,27.91,2059.61,15.08
2009-10-29,19.65,4.07,1066.11,24.76,2097.55,15.579999999999998
2009-10-30,19.11,3.81,1036.19,30.69,2045.11,15.299999999999999
2009-11-02,19.88,3.61,1042.88,29.78,2049.2,16.27
2009-11-03,19.66,3.82,1045.41,28.81,2057.32,15.84
2009-11-04,19.44,3.69,1046.5,27.72,2055.52,15.750000000000002
2009-11-05,20.27,3.77,1066.63,25.43,2105.32,16.5
2009-11-06,19.93,3.87,1069.3,24.19,2112.44,16.06
2009-11-09,21.0,3.94,1093.08,23.15,2154.06,17.06
2009-11-10,20.29,3.8,1093.01,22.84,2151.08,16.49
2009-11-11,21.07,3.86,1098.51,23.04,2166.9,17.21
2009-11-12,20.25,3.75,1087.24,24.24,2149.02,16.5
2009-11-13,20.07,3.8,1093.48,23.36,2167.88,16.27
2009-11-16,20.91,3.78,1109.3,22.89,2197.85,17.13
2009-11-17,21.86,3.81,1110.32,22.41,2203.78,18.05
2009-11-18,21.94,3.92,1109.8,21.63,2193.14,18.020000000000003
2009-11-19,21.86,3.83,1094.9,22.63,2156.82,18.03
2009-11-20,22.04,3.78,1091.38,22.19,2146.04,18.259999999999998
2009-11-23,23.15,3.8,1106.24,21.16,2176.01,19.349999999999998
2009-11-24,22.84,3.76,1105.65,20.47,2169.18,19.08
2009-11-25,22.7,3.72,1110.63,20.48,2176.05,18.98
2009-11-27,22.59,3.59,1091.49,24.74,2138.44,19.0
2009-11-30,23.63,3.82,1095.63,24.51,2144.6,19.81
2009-12-01,23.2,3.82,1108.86,21.92,2175.81,19.38
2009-12-02,23.29,3.87,1109.24,21.12,2185.03,19.419999999999998
2009-12-03,22.35,3.68,1099.92,22.46,2173.14,18.67
2009-12-04,22.8,3.69,1105.98,21.25,2194.35,19.11
2009-12-07,22.62,3.68,1103.25,22.1,2189.61,18.94
2009-12-08,22.5,3.79,1091.94,23.69,2172.99,18.71
2009-12-09,22.2,3.73,1095.95,22.66,2183.73,18.47
2009-12-10,21.92,3.72,1102.35,22.32,2190.86,18.200000000000003
2009-12-11,22.31,3.73,1106.41,21.59,2190.31,18.58
2009-12-14,22.28,3.89,1114.11,21.15,2212.1,18.39
2009-12-15,21.0,3.73,1107.93,21.49,2201.05,17.27
